postcode,lat,long
3128,-37.82,145.12
3129,-37.8,145.13
3130,-37.82,145.15
3131,-37.84,145.18
3132,-37.82,145.19
3133,-37.84,145.19
3134,-37.81,145.23
3135,-37.82,145.25
3136,-37.8,145.28
3137,-37.8,145.31
3138,-37.77,145.33
3139,-37.8,145.54
3140,-37.76,145.35
3141,-36.99,144.06
3142,-37.84,145.0
3143,-37.86,145.02
3144,-37.84,145.03
3145,-37.88,145.04
3146,-37.85,145.07
3147,-37.86,145.08
3148,-37.89,145.08
3149,-37.88,145.13
3150,-37.88,145.17
3151,-37.86,145.14
3152,-37.87,145.24
3153,-37.84,145.27
3154,-37.85,145.31
3155,-37.86,145.28
3156,-37.88,145.3
3158,-37.9,145.33
3159,-37.92,145.4
3160,-37.91,145.36
3161,-38.03,145.31
3162,-37.88,145.03
3163,-37.89,145.06
3164,-38.02,145.24
3165,-37.93,145.06
3166,-37.9,145.08
3167,-37.93,145.1
3168,-37.93,145.12
3169,-37.94,145.1
3170,-37.87,145.1
3171,-37.95,145.16
3172,-37.97,145.12
3173,-37.99,145.15
3174,-37.97,145.18
3175,-38.03,145.18
3176,0.0,0.0
3177,-38.0,145.24
3178,-37.93,145.24
3179,-37.86,145.26
3180,-37.89,145.25
3181,-37.85,144.99
3182,-37.87,144.98
3183,-37.87,145.0
3184,-37.88,145.0
3185,-37.88,145.0
3186,-37.91,144.99
3187,-37.9,145.0
3188,-37.93,145.03
3189,-37.93,145.04
3190,-37.95,145.03
3191,-37.95,145.01
3192,-37.96,145.06
3193,-37.99,145.03
3194,-37.98,145.06
3195,-38.03,145.1
3196,-38.06,145.12
3197,-38.08,145.12
3198,-38.11,145.16
3199,-38.15,145.12
3200,-38.17,145.19
3201,-38.09,145.19
3202,-37.97,145.21
3204,-37.92,145.04
3205,-37.93,145.03
3206,-37.84,144.96
3207,-37.83,144.96
3211,-37.97,144.53
3212,-38.02,144.41
3214,-38.07,144.36
3215,-38.11,144.33
3216,-38.18,144.34
3217,-38.2,144.3
3218,-38.14,144.35
3219,-38.18,144.38
3220,-38.18,145.11
3221,-37.9,144.25
3222,-38.16,144.56
3223,-38.14,144.71
3224,-38.18,144.46
3225,-38.29,144.61
3226,-38.27,144.54
3227,-38.28,144.49
3228,-38.33,144.26
3230,-38.41,144.19
3231,-38.46,144.11
3232,-38.52,144.0
3233,-38.75,143.67
3235,-38.47,143.93
3236,-38.52,143.71
3237,-38.69,143.56
3238,-38.78,143.43
3239,-38.56,143.4
3240,-38.22,144.08
3241,-38.37,143.95
3242,-38.31,143.79
3243,-38.47,143.76
3249,-38.24,143.48
3250,-38.34,143.58
3251,-38.19,143.64
3254,-38.3,143.52
3260,-38.13,143.1
3264,-38.24,142.91
3265,-38.21,143.01
3266,-38.34,143.14
3267,-38.45,143.11
3268,-38.42,142.86
3269,-38.62,143.0
3270,-38.58,142.86
3271,-38.0,143.05
3272,-38.08,142.81
3273,-38.06,142.61
3274,-37.91,142.52
3275,-38.3,142.46
3276,-38.04,142.44
3277,-38.39,142.59
3278,-38.28,142.62
3279,-38.21,142.66
3280,-38.36,142.44
3281,-38.33,142.51
3282,-38.33,142.41
3283,-38.31,142.33
3284,-38.21,142.15
3285,-38.27,141.97
3286,-37.97,141.83
3287,-38.11,142.32
3289,-37.9,142.17
3292,-38.05,141.01
3293,-37.64,142.55
3294,-37.65,142.34
3300,-37.88,141.96
3301,-37.7,141.93
3302,-37.86,141.79
3303,-38.03,141.81
3304,-38.15,141.97
3305,-38.27,141.65
3309,-37.79,141.5
3310,-37.72,141.55
3311,-37.58,141.41
3312,-37.64,141.37
3314,-37.59,141.94
3315,-37.44,141.76
3317,-37.12,141.6
3318,-36.99,141.51
3319,-36.97,141.08
3321,-38.11,143.86
3322,-38.03,143.64
3323,-37.99,143.49
3324,-37.95,143.34
3325,-37.95,143.22
3328,-38.04,144.05
3329,-38.02,143.86
3330,-37.84,143.68
3331,-38.05,144.17
3332,-37.96,144.14
3333,-37.92,144.03
3334,-37.71,144.09
3335,-37.69,144.69
3337,-37.68,144.59
3338,-37.7,144.54
3340,-37.68,144.44
3341,-37.52,144.31
3342,-37.6,144.23
3345,-37.59,144.1
3350,-37.56,143.82
3351,-37.77,143.68
3352,-37.38,143.67
3353,-37.78,144.84
3354,-37.56,143.87
3355,-37.55,143.82
3356,-37.59,143.83
3357,-37.65,143.92
3360,-37.69,143.56
3361,-37.78,143.41
3363,-37.42,143.89
3364,-37.37,143.94
3370,-37.29,143.79
3371,-37.15,143.67
3373,-37.43,143.38
3374,0.0,0.0
3375,-37.43,143.13
3377,-37.28,142.93
3378,-37.53,142.94
3379,-37.53,142.52
3380,-37.16,142.7
3381,-36.94,143.21
3384,-36.98,143.2
3385,-36.92,142.51
3387,-36.67,142.87
3388,-36.57,142.82
3390,-36.45,142.42
3391,-36.07,142.52
3392,-36.46,142.59
3393,-36.33,142.36
3395,-35.94,142.42
3396,-35.73,142.36
3400,-36.71,142.2
3401,-36.46,142.31
3402,-37.16,142.67
3407,-37.25,141.84
3409,-36.78,141.76
3412,-36.75,141.47
3413,-36.71,141.18
3414,-36.3,142.02
3415,-36.38,141.36
3418,-36.17,141.33
3419,-36.38,141.24
3420,-36.36,141.12
3423,-36.14,141.99
3424,-35.69,141.97
3427,-37.63,144.72
3428,-37.64,144.8
3429,-37.58,144.73
3430,-37.48,144.75
3431,-37.46,144.67
3432,-37.43,144.78
3433,0.0,0.0
3434,-37.39,144.64
3435,-37.19,144.69
3437,-37.52,144.48
3438,-37.46,144.6
3440,-37.4,144.59
3441,-37.4,144.59
3442,-37.39,144.45
3444,-37.09,144.51
3446,-37.2,144.29
3447,-37.13,144.36
3448,-37.11,144.34
3450,-37.06,144.22
3451,-37.03,144.24
3453,-37.0,144.26
3458,-37.45,144.29
3460,-37.31,144.09
3461,-37.39,144.22
3462,-37.11,144.1
3463,-36.98,143.95
3464,-37.01,143.8
3465,-37.07,143.68
3467,-37.09,143.47
3468,-37.18,143.4
3469,-37.18,143.25
3472,-36.92,143.76
3475,-36.83,143.5
3477,0.0,0.0
3478,-36.54,142.92
3480,-36.24,142.69
3482,-36.23,142.86
3483,-35.98,142.75
3485,-35.64,142.77
3487,-35.61,142.58
3488,-35.4,142.44
3489,-35.34,142.48
3490,-35.2,141.6
3491,-35.38,142.19
3494,-34.46,142.23
3496,-34.29,142.15
3498,-34.23,142.18
3500,-34.18,142.16
3501,-34.85,142.33
3502,-37.97,145.26
3505,-34.2,142.06
3506,-35.28,141.4
3507,-35.19,142.02
3509,-35.17,141.69
3512,-35.22,141.09
3515,-36.74,144.13
3516,-36.59,143.92
3517,-36.3,143.92
3518,-36.5,143.46
3520,-36.33,143.84
3521,-37.12,144.88
3522,-37.13,144.75
3523,-36.94,144.73
3525,-36.27,143.43
3527,-36.06,143.39
3529,-35.78,143.26
3530,-35.72,143.11
3531,-35.64,142.99
3533,-35.36,142.79
3537,-36.01,143.67
3540,-35.76,143.45
3542,-35.76,143.28
3544,-35.51,143.2
3546,-34.96,142.88
3549,-34.85,142.83
3550,-36.76,144.28
3551,-36.69,143.87
3552,-37.83,145.01
3554,0.0,0.0
3555,-36.83,144.23
3556,-36.73,144.26
3557,-36.65,144.51
3558,-36.49,144.71
3559,-36.53,144.6
3561,-36.3,144.67
3562,-35.98,144.46
3563,-36.27,144.48
3564,-36.13,144.73
3565,-36.19,144.53
3566,-35.96,144.37
3567,-35.89,144.24
3568,-35.84,144.34
3570,-36.47,144.11
3571,-36.37,144.23
3572,-36.36,144.38
3573,-36.3,144.09
3575,-36.04,143.99
3576,-36.2,143.96
3579,-35.88,143.87
3580,-35.64,144.11
3581,-35.62,143.8
3583,-35.51,143.64
3584,-35.46,143.63
3585,-35.42,143.59
3586,-35.3,143.36
3588,-35.27,143.45
3589,-35.26,143.47
3590,-35.24,143.48
3591,-35.22,143.41
3594,-35.15,143.36
3595,-35.19,143.35
3596,-35.12,143.33
3597,-34.86,143.34
3599,-34.74,143.14
3607,-36.85,145.2
3608,-36.7,145.03
3610,-36.54,145.28
3612,-36.59,144.95
3614,-36.48,145.26
3616,-36.42,145.07
3617,-36.42,145.15
3618,-36.37,145.17
3619,-37.66,144.94
3620,-36.31,145.05
3621,-36.27,144.85
3622,-36.16,144.77
3623,-36.46,144.9
3624,-36.44,145.07
3629,-36.38,145.3
3630,-36.36,145.4
3631,-36.54,145.36
3632,-36.54,145.6
3633,-36.3,145.48
3634,-36.22,145.34
3635,-36.16,145.3
3636,-36.14,145.5
3637,-36.05,145.33
3638,-36.15,145.17
3639,-36.02,144.97
3640,-35.97,145.46
3641,-35.92,145.33
3643,-35.96,145.63
3644,-35.91,145.69
3646,-36.33,145.69
3647,-36.4,145.7
3649,-36.08,145.69
3658,-37.2,145.05
3659,-37.13,145.02
3660,-37.09,145.5
3661,-38.2,146.54
3662,0.0,0.0
3663,-36.94,145.16
3664,-36.89,145.23
3665,-36.82,145.36
3666,-36.71,145.64
3669,-36.7,145.77
3670,-36.59,145.86
3671,-36.39,145.42
3672,-36.55,145.99
3673,-36.43,145.89
3675,-36.27,146.13
3676,-36.34,146.34
3677,-36.35,146.3
3678,-36.52,146.5
3682,-36.24,146.41
3683,-36.15,146.61
3685,-36.1,146.22
3687,-36.01,146.4
3688,-36.11,146.67
3689,-37.68,144.99
3690,-36.1,146.82
3691,-36.28,146.91
3694,-36.14,146.92
3695,-36.3,147.14
3697,-36.67,147.21
3698,0.0,0.0
3699,-36.81,147.22
3700,-36.18,147.34
3701,-36.53,147.5
3704,-36.1,147.54
3705,-36.19,147.77
3707,-36.28,148.03
3708,-36.05,147.93
3709,-36.05,147.56
3711,-37.42,145.71
3712,-37.33,145.86
3713,-37.23,145.91
3714,-37.25,145.7
3715,-36.97,145.79
3717,-37.34,145.29
3718,-37.13,145.53
3719,-37.01,145.62
3720,-37.02,145.86
3722,-37.01,146.22
3723,-36.89,146.26
3724,-37.05,146.08
3725,-36.32,145.8
3726,-36.28,146.06
3727,-36.23,146.06
3728,-36.1,146.08
3730,-36.03,146.08
3732,-36.58,146.38
3733,-36.75,146.41
3735,-36.52,146.58
3736,-36.46,146.48
3737,-36.98,146.78
3738,-36.61,146.79
3739,-36.7,146.85
3740,-36.82,146.85
3741,-36.73,146.96
3744,-36.75,146.98
3746,-36.3,146.58
3747,-36.36,146.69
3749,-36.41,146.86
3750,-38.38,144.81
3751,-37.69,144.89
3752,-37.65,145.1
3753,-37.47,145.0
3754,-37.62,145.15
3755,-37.57,145.14
3756,-37.4,144.8
3757,-37.45,145.11
3758,-37.38,145.03
3759,-37.64,145.24
3760,-37.62,145.29
3761,0.0,0.0
3762,0.0,0.0
3763,-37.48,145.28
3764,-37.31,144.89
3765,-37.81,145.34
3766,-37.82,145.37
3767,-37.84,145.36
3770,-37.72,145.38
3775,-37.65,145.32
3777,-37.69,145.54
3778,-37.63,145.7
3779,-37.56,145.89
3781,-37.94,145.49
3782,-37.92,145.47
3783,-37.95,145.55
3785,-38.27,144.49
3786,-37.88,145.34
3787,-37.88,145.37
3788,-37.86,145.36
3789,-37.88,145.36
3791,-37.9,145.41
3792,-37.89,145.39
3793,-37.87,145.41
3795,-37.84,145.41
3796,-37.79,145.38
3797,-37.86,145.71
3799,-37.76,145.75
3800,-37.91,145.13
3802,-37.98,145.25
3803,-38.0,145.27
3804,-37.97,145.36
3805,-38.02,145.3
3806,-38.03,145.34
3807,-38.05,145.37
3808,-38.0,145.41
3809,-38.06,145.41
3810,-38.08,145.49
3812,-38.04,145.61
3813,-38.09,145.63
3814,-38.15,145.61
3815,-38.1,145.72
3816,-38.05,145.83
3818,-38.24,145.78
3820,-38.21,145.96
3821,-38.1,145.92
3822,-38.24,146.0
3823,-38.26,146.03
3824,-38.3,146.11
3825,-37.7,146.36
3831,-37.96,145.99
3832,-37.91,145.93
3833,-37.84,145.85
3835,-38.33,146.12
3840,-38.28,146.32
3841,0.0,0.0
3842,-38.32,146.42
3844,-38.41,146.64
3847,-38.26,146.75
3850,-38.42,147.08
3851,-38.04,147.08
3852,-38.11,147.13
3853,-38.1,146.06
3854,-38.12,146.57
3856,-38.07,146.67
3857,-38.0,146.69
3858,-37.97,146.69
3859,-37.89,146.85
3860,-37.88,146.99
3862,-37.57,147.19
3864,-37.86,147.34
3865,-37.8,147.46
3869,-38.4,146.42
3870,-38.38,146.28
3871,-38.29,146.05
3873,-38.29,146.72
3874,-38.38,146.79
3875,-37.83,147.63
3878,-37.89,147.67
3880,-37.92,147.69
3882,-37.82,147.73
3885,-37.71,147.83
3886,-37.74,148.43
3887,-37.84,148.12
3888,-37.15,148.88
3889,-37.93,145.91
3890,-37.27,149.14
3891,-37.48,149.59
3892,-37.55,149.73
3893,-37.59,147.89
3895,-37.3,147.75
3896,-37.11,147.81
3898,-37.02,147.47
3900,-36.95,147.7
3902,-37.79,147.83
3903,-37.81,147.84
3904,-37.87,147.85
3909,-37.86,147.92
3910,-38.15,145.19
3911,-38.2,145.16
3912,-38.2,145.23
3913,-38.26,145.19
3915,-38.31,145.19
3916,-38.39,145.09
3918,-38.34,145.18
3919,-38.37,145.2
3920,0.0,0.0
3921,-38.34,145.34
3922,-38.45,145.24
3923,-38.46,145.31
3925,-38.54,145.34
3926,-38.37,145.13
3927,-38.38,145.15
3928,-38.4,144.97
3929,-38.47,145.02
3930,-38.19,145.08
3931,-38.24,145.06
3933,-38.24,145.09
3934,-38.3,144.99
3936,-38.35,144.95
3937,-38.37,145.01
3938,-37.99,145.22
3939,-38.4,144.9
3940,0.0,0.0
3941,-38.37,144.82
3942,-38.36,144.77
3943,-38.34,144.74
3944,-38.34,144.71
3945,-37.97,145.16
3946,-38.43,145.72
3950,-38.45,145.88
3951,-38.39,145.89
3953,-38.41,146.07
3954,-38.55,145.95
3956,-38.53,146.1
3957,-37.94,145.27
3958,-38.64,146.07
3959,-38.69,146.08
3960,-38.67,146.27
3962,-38.67,146.4
3964,-38.68,146.27
3965,-38.69,146.45
3966,-38.58,146.45
3967,-37.69,144.96
3971,-38.61,146.67
3975,-38.05,145.26
3976,-38.03,145.27
3977,-38.21,145.32
3978,-38.15,145.42
3979,-38.43,145.56
3980,-38.21,145.34
3981,-38.18,145.57
3984,-38.32,145.54
3987,-38.33,145.67
3988,-38.29,145.89
3990,-38.45,145.53
3991,-38.48,145.47
3992,-38.49,145.62
3995,-38.53,145.45
3996,-38.63,145.73
4000,-27.47,153.03
4001,-27.6,152.82
4002,0.0,0.0
4003,-24.87,152.35
4004,-24.05,149.32
4005,-27.47,153.05
4006,-27.44,153.04
4007,-27.43,153.06
4008,-27.42,153.12
4009,-27.43,153.09
4010,-27.43,153.05
4011,-27.42,153.06
4012,-27.4,153.06
4013,-27.39,153.07
4014,-27.38,153.08
4017,-27.33,153.03
4018,-27.35,153.03
4019,-27.26,153.08
4020,-27.23,153.12
4021,-27.23,153.09
4022,-27.21,153.05
4025,-27.08,153.37
4029,-27.45,153.03
4030,-27.42,153.03
4031,-27.41,153.03
4032,-27.39,153.03
4034,-27.36,153.02
4035,-27.35,152.97
4036,-27.31,153.01
4037,-27.34,152.95
4051,-27.42,153.0
4053,-27.41,152.98
4054,-27.4,152.96
4055,-27.37,152.94
4059,-27.45,153.01
4060,-27.45,152.99
4061,-27.44,152.94
4064,-27.47,153.0
4065,-27.46,152.98
4066,-27.48,152.99
4067,-27.49,153.01
4068,-27.51,152.98
4069,-27.49,152.9
4070,-27.55,152.87
4072,-27.55,152.33
4073,-27.55,152.96
4074,-27.56,152.93
4075,-27.54,152.98
4076,-27.57,152.95
4077,-27.61,152.98
4078,-27.61,152.95
4101,-27.49,153.02
4102,-27.5,153.04
4103,-27.51,153.03
4104,-27.52,153.02
4105,-27.53,153.03
4106,-27.53,153.0
4107,-27.54,153.03
4108,-27.57,153.02
4109,-27.57,153.08
4110,-27.59,153.03
4111,-27.55,153.06
4112,-27.61,153.09
4113,-27.58,153.09
4114,-27.66,153.12
4115,-27.61,153.03
4116,-27.62,153.05
4117,-27.64,153.08
4118,-27.66,153.04
4119,-27.59,153.11
4120,-27.51,153.05
4121,-27.52,153.06
4122,-27.54,153.1
4123,-27.57,153.13
4124,-27.69,153.02
4125,-27.75,153.03
4127,-27.64,153.15
4128,-27.65,153.17
4129,-27.69,153.18
4130,-27.69,153.28
4131,-27.68,153.13
4132,-27.69,153.09
4133,-27.74,153.09
4151,-27.5,153.06
4152,-27.49,153.08
4153,-27.5,153.13
4154,-27.49,153.15
4155,-19.26,146.78
4156,-27.56,153.16
4157,-27.53,153.19
4158,-27.48,153.2
4159,-27.5,153.21
4160,-27.52,153.26
4161,-27.52,153.22
4163,-27.53,153.26
4164,-27.56,153.26
4165,-27.62,153.24
4169,-27.48,153.05
4170,-27.47,153.1
4171,-27.46,153.07
4172,-27.46,153.11
4173,-27.47,153.13
4174,-27.45,153.13
4178,-27.42,153.16
4179,-27.47,153.18
4183,-27.4,153.44
4184,-27.57,153.33
4205,-27.69,153.16
4207,-27.72,153.27
4208,-27.75,153.26
4209,-27.87,153.32
4210,-27.94,153.23
4211,-28.03,153.28
4212,-27.92,153.33
4213,-28.14,153.32
4214,-27.94,153.37
4215,-27.97,153.42
4216,-27.93,153.4
4217,-28.01,153.39
4218,-28.03,153.43
4219,-28.11,153.44
4220,-28.09,153.45
4221,-28.14,153.47
4222,0.0,0.0
4223,-28.14,153.48
4224,-28.14,153.49
4225,-28.16,153.51
4226,-28.04,153.4
4227,-28.11,153.4
4228,-28.15,153.42
4229,-28.08,153.41
4230,-28.08,153.39
4270,-27.88,153.13
4271,-27.92,153.21
4272,-27.95,153.19
4275,-28.0,153.16
4280,-27.83,153.03
4285,-27.9,152.94
4287,-28.26,152.78
4300,-27.67,152.89
4301,-27.61,152.86
4303,-27.6,152.83
4304,-27.63,152.8
4305,-27.6,152.77
4306,-27.64,152.7
4307,-27.82,152.57
4309,-27.98,152.55
4310,-28.0,152.71
4311,-27.42,152.46
4312,-27.27,152.59
4313,-27.16,152.33
4340,-27.63,152.56
4341,-27.65,152.33
4342,-27.54,152.38
4343,-27.51,152.3
4344,-27.59,152.15
4345,-27.55,152.34
4346,-27.56,152.59
4347,-27.57,152.2
4350,-27.62,151.77
4352,-28.58,151.8
4353,-27.26,151.9
4354,-27.32,151.91
4355,-27.13,152.09
4356,-27.57,151.45
4357,-28.06,151.16
4358,-27.71,151.86
4359,-27.79,152.02
4360,-27.84,151.89
4361,-27.89,151.8
4362,-28.04,151.98
4363,-27.68,151.74
4364,-27.71,151.4
4365,-28.02,151.6
4370,-28.2,151.95
4371,-28.23,152.25
4372,-28.3,152.23
4373,-28.34,152.29
4374,-28.49,151.97
4375,-28.53,151.95
4376,-28.54,151.93
4377,-28.58,151.97
4378,-28.61,151.96
4380,-28.61,151.9
4381,-28.74,151.87
4382,-28.8,151.84
4383,-28.88,151.91
4384,-28.73,151.18
4385,-28.72,150.97
4387,-28.61,151.13
4388,-28.62,150.55
4390,-28.15,150.29
4400,-27.5,151.8
4401,-27.3,151.69
4402,-26.98,151.83
4403,-27.22,151.59
4404,-27.31,151.49
4405,-27.19,151.4
4406,-27.89,150.6
4407,-27.65,150.84
4408,-26.93,151.45
4410,-26.78,151.11
4411,-26.93,150.92
4412,-26.84,150.79
4413,-26.71,150.55
4415,-26.67,150.33
4416,-27.01,150.06
4417,-27.16,149.16
4418,-26.26,150.05
4419,-25.73,150.28
4420,-25.49,149.53
4421,-27.29,150.6
4422,-27.56,149.61
4423,-27.25,149.68
4424,-26.64,149.98
4425,-26.52,149.78
4426,-26.64,149.62
4427,-26.13,149.37
4428,-26.58,149.11
4454,-25.72,148.67
4455,-27.12,148.62
4461,-26.6,148.36
4462,-26.55,148.19
4465,-26.97,148.06
4467,-26.45,147.54
4468,-26.09,146.83
4470,-26.65,146.18
4471,-27.37,145.96
4472,-24.42,145.47
4474,-25.91,144.6
4475,-26.63,145.02
4477,-25.79,146.59
4478,-25.48,146.01
4479,-26.65,145.46
4480,-26.67,143.27
4481,-25.39,141.55
4482,-25.9,139.35
4486,-28.59,148.23
4487,-27.51,148.32
4488,-28.03,147.48
4489,-27.25,145.98
4490,-28.84,145.82
4491,-28.17,145.04
4492,-27.78,143.37
4493,-29.0,144.41
4494,-28.42,149.66
4496,-28.44,149.47
4497,-28.6,148.99
4498,-28.21,149.79
4500,-27.29,152.96
4501,-27.28,152.98
4502,-27.27,152.98
4503,-27.23,152.98
4504,-27.19,152.93
4505,-27.17,152.95
4506,-27.15,152.86
4507,-27.05,153.14
4508,-27.2,153.03
4509,-27.23,153.02
4510,-27.13,153.05
4511,-27.08,153.11
4512,-27.01,152.84
4514,-26.85,152.72
4515,-26.96,152.61
4516,-27.02,152.94
4517,-26.95,152.96
4518,-26.9,152.96
4519,-26.86,152.96
4520,-27.23,152.8
4521,-27.07,152.81
4550,-26.81,152.96
4551,-26.78,153.11
4552,-26.78,152.89
4553,-26.76,152.93
4554,-26.73,152.96
4555,-26.7,152.99
4556,-26.69,153.05
4557,-26.68,153.12
4558,-26.66,153.1
4559,-26.65,153.04
4560,-26.62,153.04
4561,-26.53,152.93
4562,-26.48,152.8
4563,-26.42,152.85
4564,-26.58,153.1
4565,-26.29,152.99
4566,-26.4,153.06
4567,-26.43,153.11
4568,-26.33,152.86
4569,-26.33,152.82
4570,-26.35,152.67
4571,-26.22,152.93
4572,-26.67,153.11
4573,-26.53,153.09
4574,-26.6,152.76
4575,-26.75,153.12
4580,-26.01,153.06
4581,-25.51,153.12
4600,-26.22,152.27
4601,-26.33,152.17
4605,-26.2,151.89
4606,-26.25,151.81
4608,-26.37,151.94
4610,-26.76,151.63
4611,-26.16,151.75
4612,-26.18,151.69
4613,-26.11,151.63
4614,-26.82,151.9
4615,-26.65,151.95
4620,-25.61,152.33
4621,-25.51,152.05
4625,-25.81,151.67
4626,-25.81,151.21
4627,-25.14,151.13
4630,-24.79,151.23
4650,-25.47,152.66
4655,-25.35,152.89
4659,-25.29,152.63
4660,-25.2,152.33
4662,-25.35,152.6
4670,-24.84,152.02
4671,-25.08,151.68
4673,-24.69,152.17
4674,-24.47,151.95
4676,-24.63,151.59
4677,-24.21,151.9
4678,-24.24,151.5
4680,-23.86,151.27
4694,-23.84,151.07
4695,-23.79,150.93
4697,-23.72,150.82
4699,-23.65,150.64
4700,-23.39,150.5
4701,-23.36,150.52
4702,-24.33,149.78
4703,-23.11,150.7
4704,-23.12,150.46
4705,-22.74,149.31
4706,-22.59,149.64
4707,-21.87,149.14
4709,-23.04,148.34
4710,-23.26,150.83
4711,-23.25,150.48
4712,-23.7,149.67
4713,-24.11,149.43
4714,-23.62,150.39
4715,-24.4,150.51
4716,-24.58,150.67
4717,-23.59,148.88
4718,-24.57,149.3
4719,-25.05,150.16
4720,-23.53,148.16
4721,-23.28,147.56
4722,-24.51,147.42
4723,-23.01,148.23
4724,-23.65,146.64
4725,-23.55,145.29
4726,-22.97,145.25
4727,-23.85,144.47
4728,-22.69,146.15
4730,-23.04,144.53
4731,-24.26,144.44
4732,-22.59,144.55
4733,-21.71,143.37
4735,-23.76,141.14
4736,-24.83,143.06
4737,-21.45,149.29
4738,-21.7,149.36
4739,-21.91,149.42
4740,-21.16,149.1
4741,-20.9,149.0
4742,-21.54,148.08
4743,-21.36,148.12
4744,-22.0,148.05
4745,-22.59,148.35
4746,-22.64,148.92
4750,-21.04,149.16
4751,-21.19,149.03
4753,-21.12,148.89
4754,-21.16,148.81
4756,-21.14,148.63
4757,-21.17,148.51
4798,-20.9,148.77
4799,-20.71,148.6
4800,-20.58,148.42
4801,-20.05,148.89
4802,-20.27,148.72
4803,-20.35,148.96
4804,-20.55,147.85
4805,-20.38,147.89
4806,-19.67,147.45
4807,-19.55,147.44
4808,-19.55,147.35
4809,-19.53,147.21
4810,-19.25,146.8
4811,-19.32,146.82
4812,-19.27,146.78
4813,0.0,0.0
4814,-19.3,146.76
4815,-19.33,146.73
4816,-19.42,146.95
4817,-19.33,146.6
4818,-19.2,146.66
4819,-19.15,146.86
4820,-20.08,146.25
4821,-20.28,143.88
4822,-21.51,142.69
4823,-18.13,139.96
4824,-20.7,140.51
4825,-21.16,149.1
4828,-19.92,138.12
4829,-23.39,139.67
4830,-17.74,139.55
4849,-18.27,146.03
4850,-18.47,145.89
4852,-17.83,146.1
4854,-18.12,145.91
4855,-17.79,146.02
4856,-17.72,146.03
4857,-17.75,146.02
4858,-17.57,146.04
4859,-17.6,145.97
4860,-17.56,146.0
4861,-17.34,145.92
4865,-17.15,145.74
4868,-16.96,145.73
4869,-17.0,145.74
4870,-16.88,145.75
4871,-17.61,143.19
4872,-17.23,145.62
4873,-16.37,145.38
4874,-12.66,141.85
4875,-10.12,142.14
4876,-10.85,142.43
4877,-16.54,145.47
4878,-16.84,145.71
4879,-16.77,145.67
4880,-17.11,145.3
4881,-16.82,145.51
4882,-17.19,145.46
4883,-17.27,145.47
4884,-17.22,145.7
4885,-17.36,145.69
4886,-17.54,145.61
4887,-17.38,145.39
4888,-17.5,145.49
4890,-17.28,141.63
4891,-17.48,140.84
4895,-16.01,145.26
5000,-34.93,138.6
5001,-35.12,139.27
5005,-34.92,138.6
5006,-34.92,138.6
5007,-34.9,138.58
5008,-34.9,138.56
5009,-34.9,138.56
5010,-34.86,138.56
5011,-34.88,138.54
5012,-34.86,138.54
5013,-34.84,138.53
5014,-34.88,138.52
5015,-34.84,138.5
5016,-34.82,138.49
5017,-34.8,138.49
5018,-34.79,138.5
5019,-34.84,138.49
5020,-34.87,138.48
5021,-34.87,138.48
5022,-34.9,138.49
5023,-34.91,138.53
5024,-34.93,138.51
5025,-34.91,138.55
5031,-34.93,138.56
5032,-34.93,138.54
5033,-34.93,138.56
5034,-34.96,138.59
5035,-34.95,138.57
5037,-34.96,138.57
5038,-34.97,138.54
5039,-34.97,138.58
5040,-34.96,138.53
5041,-34.98,138.59
